Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-10-30 10:03:02.289 -0500,"Success",0:00:04,0,0,0,"20201030_100302.289/LogFile.txt","","",1
2020-10-30 10:16:06.555 -0500,"Success",0:00:13,0,1,0,"20201030_101606.555/LogFile.txt","","",1
