Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-10-07 11:12:00.114 -0500,"Success",0:00:05,0,0,0,"20201007_111200.114/LogFile.txt","","",1
