Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-09-29 11:06:43.886 -0500,"Success",0:00:01,0,0,0,"20200929_110643.886/LogFile.txt","","",1
2020-09-29 11:06:51.696 -0500,"Success",0:00:01,0,0,0,"20200929_110651.696/LogFile.txt","","",1
2020-09-29 11:07:22.567 -0500,"Success",0:00:01,0,0,0,"20200929_110722.567/LogFile.txt","","",1
2020-09-29 11:07:33.772 -0500,"Success",0:00:01,0,0,0,"20200929_110733.772/LogFile.txt","","",1
2020-09-29 11:07:42.750 -0500,"Success",0:00:01,0,0,0,"20200929_110742.750/LogFile.txt","","",1
2020-09-29 11:08:33.085 -0500,"Success",0:00:01,0,0,0,"20200929_110833.085/LogFile.txt","","",1
2020-09-30 16:36:15.125 -0500,"Success",0:00:01,0,0,0,"20200930_163615.125/LogFile.txt","","",1
2020-10-12 15:11:12.773 -0500,"Success",0:00:01,0,0,0,"20201012_151112.773/LogFile.txt","","",1
