Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2021-03-09 08:39:49.132 -0600,"Success",0:00:05,0,0,0,"20210309_083949.132/LogFile.txt","","",1
