Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2021-03-25 11:51:13.862 -0500,"Success",0:00:01,0,0,0,"20210325_115113.862/LogFile.txt","","",1
2021-03-25 11:52:06.815 -0500,"Success",0:00:01,0,0,0,"20210325_115206.815/LogFile.txt","","",1
2021-03-25 11:52:56.190 -0500,"Success",0:00:03,0,0,0,"20210325_115256.190/LogFile.txt","","",1
2021-03-25 11:53:35.872 -0500,"Success",0:00:05,0,0,0,"20210325_115335.872/LogFile.txt","","",1
2021-03-25 11:54:53.612 -0500,"Success",0:00:05,0,0,0,"20210325_115453.612/LogFile.txt","","",1
2021-03-25 11:59:04.945 -0500,"Success",0:00:05,0,0,0,"20210325_115904.945/LogFile.txt","","",1
