Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-05-15 08:48:27.104 -0500,"Success",0:00:00,0,0,0,"20200515_084827.104/LogFile.txt","","",1
2020-05-15 08:49:13.867 -0500,"Success",0:00:00,0,0,0,"20200515_084913.867/LogFile.txt","","",1
2020-05-15 08:57:16.171 -0500,"Success",0:00:00,0,0,0,"20200515_085716.171/LogFile.txt","","",1
2020-05-15 08:58:52.135 -0500,"Success",0:00:00,0,0,0,"20200515_085852.135/LogFile.txt","","",1
2020-06-08 11:58:00.103 -0500,"Success",0:00:01,0,0,0,"20200608_115800.103/LogFile.txt","","",1
2020-06-09 08:33:45.440 -0500,"Success",0:00:03,0,0,0,"20200609_083345.440/LogFile.txt","","",1
