Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-10-14 11:33:41.436 -0500,"Success",0:00:01,0,0,0,"20201014_113341.436/LogFile.txt","","",1
2020-10-14 11:34:03.562 -0500,"Success",0:00:01,0,0,0,"20201014_113403.562/LogFile.txt","","",1
2020-10-14 11:36:09.738 -0500,"Failure",0:00:01,1,1,0,"20201014_113609.738/LogFile.txt","","AssertionFailed --  (assertion: api().statusCode is 200; actually: 405 IS NOT equal to 200)",0
2020-10-14 11:58:23.031 -0500,"Success",0:00:01,0,0,0,"20201014_115823.031/LogFile.txt","","",1
