Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-08-19 12:51:09.579 -0500,"Success",0:00:01,0,0,0,"20200819_125109.579/LogFile.txt","","",1
2020-08-19 12:53:45.244 -0500,"Success",0:00:01,0,0,0,"20200819_125345.244/LogFile.txt","","",1
2020-08-19 12:56:41.430 -0500,"Success",0:00:01,0,0,0,"20200819_125641.430/LogFile.txt","","",1
2020-08-20 09:51:38.066 -0500,"Success",0:00:01,0,0,0,"20200820_095138.066/LogFile.txt","","",1
2020-08-20 09:55:45.976 -0500,"Success",0:00:01,0,0,0,"20200820_095545.976/LogFile.txt","","",1
2020-08-21 10:36:01.764 -0500,"Success",0:00:01,0,0,0,"20200821_103601.764/LogFile.txt","","",1
2020-08-21 10:37:16.116 -0500,"Success",0:00:01,0,0,0,"20200821_103716.116/LogFile.txt","","",1
2020-08-21 10:45:32.477 -0500,"Success",0:00:01,0,0,0,"20200821_104532.477/LogFile.txt","","",1
2020-08-21 10:49:18.584 -0500,"Success",0:00:01,0,0,0,"20200821_104918.584/LogFile.txt","","",1
2020-08-21 10:51:38.917 -0500,"Success",0:00:01,0,0,0,"20200821_105138.917/LogFile.txt","","",1
2020-08-21 10:58:10.434 -0500,"Success",0:00:01,0,0,0,"20200821_105810.434/LogFile.txt","","",1
2020-08-21 10:59:50.846 -0500,"Success",0:00:00,0,0,0,"20200821_105950.846/LogFile.txt","","",1
2020-08-21 11:06:20.643 -0500,"Success",0:00:01,0,0,0,"20200821_110620.643/LogFile.txt","","",1
2020-08-21 11:07:47.272 -0500,"Success",0:00:01,0,0,0,"20200821_110747.272/LogFile.txt","","",1
2020-08-21 12:23:45.579 -0500,"Success",0:00:01,0,0,0,"20200821_122345.579/LogFile.txt","","",1
2020-08-21 12:25:13.211 -0500,"Success",0:00:01,0,0,0,"20200821_122513.211/LogFile.txt","","",1
2020-08-21 13:22:27.325 -0500,"Success",0:00:01,0,0,0,"20200821_132227.325/LogFile.txt","","",1
2020-08-26 10:17:09.175 -0500,"Success",0:00:01,0,0,0,"20200826_101709.175/LogFile.txt","","",1
2020-08-26 10:25:00.748 -0500,"Success",0:00:01,0,0,0,"20200826_102500.748/LogFile.txt","","",1
2020-08-26 13:18:53.443 -0500,"Success",0:00:01,0,0,0,"20200826_131853.443/LogFile.txt","","",1
2020-08-26 13:36:14.650 -0500,"Success",0:00:01,0,0,0,"20200826_133614.650/LogFile.txt","","",1
2020-09-23 11:30:43.924 -0500,"Success",0:00:01,0,0,0,"20200923_113043.924/LogFile.txt","","",1
2020-09-23 11:31:37.612 -0500,"Success",0:00:01,0,0,0,"20200923_113137.612/LogFile.txt","","",1
2020-10-01 08:05:41.688 -0500,"Success",0:00:01,0,0,0,"20201001_080541.688/LogFile.txt","","",1
2020-10-01 09:27:25.083 -0500,"Success",0:00:00,0,0,0,"20201001_092725.083/LogFile.txt","","",1
2020-10-01 09:31:35.742 -0500,"Success",0:00:01,0,0,0,"20201001_093135.742/LogFile.txt","","",1
2020-10-07 10:56:28.385 -0500,"Success",0:00:01,0,0,0,"20201007_105628.385/LogFile.txt","","",1
2020-10-07 11:01:12.044 -0500,"Success",0:00:01,0,0,0,"20201007_110112.044/LogFile.txt","","",1
2020-10-08 14:19:27.671 -0500,"Success",0:00:01,0,0,0,"20201008_141927.671/LogFile.txt","","",1
2020-10-14 10:26:44.358 -0500,"Success",0:00:01,0,0,0,"20201014_102644.358/LogFile.txt","","",1
2020-10-20 14:48:00.416 -0500,"Success",0:00:01,0,0,0,"20201020_144800.416/LogFile.txt","","",1
2020-10-21 08:16:11.759 -0500,"Success",0:00:01,0,0,0,"20201021_081611.759/LogFile.txt","","",1
2020-10-21 09:30:16.305 -0500,"Success",0:00:01,0,0,0,"20201021_093016.305/LogFile.txt","","",1
2020-10-21 09:38:37.861 -0500,"Success",0:00:01,0,0,0,"20201021_093837.861/LogFile.txt","","",1
2020-10-23 12:49:52.998 -0500,"Success",0:00:01,0,0,0,"20201023_124952.998/LogFile.txt","","",1
2020-10-23 12:52:33.743 -0500,"Success",0:00:01,0,0,0,"20201023_125233.743/LogFile.txt","","",1
2020-10-23 13:28:25.733 -0500,"Success",0:00:01,0,0,0,"20201023_132825.733/LogFile.txt","","",1
2020-10-23 13:37:06.415 -0500,"Success",0:00:01,0,0,0,"20201023_133706.415/LogFile.txt","","",1
2020-10-23 13:38:55.094 -0500,"Success",0:00:01,0,0,0,"20201023_133855.094/LogFile.txt","","",1
2020-10-27 08:56:39.687 -0500,"Success",0:00:01,0,0,0,"20201027_085639.687/LogFile.txt","","",1
2020-10-27 10:23:44.111 -0500,"Success",0:00:01,0,0,0,"20201027_102344.111/LogFile.txt","","",1
2020-10-27 10:40:17.703 -0500,"Success",0:00:01,0,0,0,"20201027_104017.703/LogFile.txt","","",1
2020-10-28 11:43:40.522 -0500,"Success",0:00:01,0,0,0,"20201028_114340.522/LogFile.txt","","",1
2020-10-28 12:01:40.149 -0500,"Aborted",0:00:43,1,1,0,"20201028_120140.149/LogFile.txt","","",0
2020-10-28 12:27:40.682 -0500,"Success",0:00:01,0,0,0,"20201028_122740.682/LogFile.txt","","",1
2020-10-28 12:28:17.139 -0500,"Success",0:00:01,0,0,0,"20201028_122817.139/LogFile.txt","","",1
2020-10-28 12:35:11.068 -0500,"Success",0:00:01,0,0,0,"20201028_123511.068/LogFile.txt","","",1
2020-10-29 14:28:55.538 -0500,"Success",0:00:01,0,0,0,"20201029_142855.538/LogFile.txt","","",1
2020-10-30 09:29:36.107 -0500,"Success",0:00:01,0,0,0,"20201030_092936.107/LogFile.txt","","",1
2020-10-30 09:30:37.921 -0500,"Success",0:00:01,0,0,0,"20201030_093037.921/LogFile.txt","","",1
2020-10-30 09:32:08.442 -0500,"Success",0:00:01,0,0,0,"20201030_093208.442/LogFile.txt","","",1
2020-10-30 09:33:45.114 -0500,"Success",0:00:01,0,0,0,"20201030_093345.114/LogFile.txt","","",1
2020-10-30 09:49:30.395 -0500,"Success",0:00:01,0,0,0,"20201030_094930.395/LogFile.txt","","",1
2020-10-30 09:54:02.896 -0500,"Success",0:00:01,0,0,0,"20201030_095402.896/LogFile.txt","","",1
2020-11-02 07:50:24.851 -0600,"Success",0:00:01,0,0,0,"20201102_075024.851/LogFile.txt","","",1
2020-11-02 08:24:42.899 -0600,"Success",0:00:01,0,0,0,"20201102_082442.899/LogFile.txt","","",1
2020-11-02 09:18:34.324 -0600,"Success",0:00:01,0,0,0,"20201102_091834.324/LogFile.txt","","",1
2020-11-02 09:19:46.358 -0600,"Success",0:00:01,0,0,0,"20201102_091946.358/LogFile.txt","","",1
2020-11-02 09:56:28.298 -0600,"Success",0:00:01,0,0,0,"20201102_095628.298/LogFile.txt","","",1
2020-11-02 22:22:06.130 -0600,"Success",0:00:01,0,0,0,"20201102_222206.130/LogFile.txt","","",1
2020-11-17 13:00:45.586 -0600,"Success",0:00:01,0,0,0,"20201117_130045.586/LogFile.txt","","",1
2020-11-18 12:29:54.641 -0600,"Success",0:00:01,0,0,0,"20201118_122954.641/LogFile.txt","","",1
2020-11-19 09:07:52.298 -0600,"Success",0:00:01,0,0,0,"20201119_090752.298/LogFile.txt","","",1
