Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-08-17 16:00:32.966 -0500,"Success",0:00:05,0,0,0,"20200817_160032.966/LogFile.txt","","",1
2020-08-19 08:35:37.013 -0500,"Success",0:00:04,0,0,0,"20200819_083537.013/LogFile.txt","","",1
2020-08-19 08:38:31.057 -0500,"Success",0:00:03,0,0,0,"20200819_083831.057/LogFile.txt","","",1
2020-08-19 08:39:46.841 -0500,"Success",0:00:04,0,0,0,"20200819_083946.841/LogFile.txt","","",1
2020-08-19 08:42:14.915 -0500,"Success",0:00:05,0,0,0,"20200819_084214.915/LogFile.txt","","",1
2020-08-19 08:53:08.816 -0500,"Success",0:00:03,0,0,0,"20200819_085308.816/LogFile.txt","","",1
2020-08-19 08:54:44.371 -0500,"Success",0:00:04,0,0,0,"20200819_085444.371/LogFile.txt","","",1
2020-08-19 08:58:17.740 -0500,"Success",0:00:05,0,0,0,"20200819_085817.740/LogFile.txt","","",1
2020-08-19 09:33:56.147 -0500,"Success",0:00:04,0,0,0,"20200819_093356.147/LogFile.txt","","",1
2020-08-19 11:11:37.698 -0500,"Success",0:00:05,0,0,0,"20200819_111137.698/LogFile.txt","","",1
2020-08-19 11:12:54.103 -0500,"Success",0:00:04,0,0,0,"20200819_111254.103/LogFile.txt","","",1
2020-08-19 11:13:41.038 -0500,"Success",0:00:04,0,0,0,"20200819_111341.038/LogFile.txt","","",1
2020-08-19 11:14:41.044 -0500,"Success",0:00:02,0,0,0,"20200819_111441.044/LogFile.txt","","",1
2020-08-19 12:50:59.555 -0500,"Success",0:00:00,0,0,0,"20200819_125059.555/LogFile.txt","","",1
2020-08-19 12:53:35.390 -0500,"Success",0:00:00,0,0,0,"20200819_125335.390/LogFile.txt","","",1
2020-08-19 12:56:30.580 -0500,"Success",0:00:01,0,0,0,"20200819_125630.580/LogFile.txt","","",1
2020-08-20 09:51:27.632 -0500,"Success",0:00:00,0,0,0,"20200820_095127.632/LogFile.txt","","",1
2020-08-20 09:55:34.997 -0500,"Success",0:00:01,0,0,0,"20200820_095534.997/LogFile.txt","","",1
